ts,level,code,msg,value,threshold,processed,site,equipment
1763748956.473473,WARN,OVERLOAD,S=1.34 ×Sn,134338110.37834325,110000000.00000001,1,,
1763748956.473473,WARN,OVERCURRENT,I1=1.34 ×In,352.5461099516461,314.91832864888676,1,,
1763748957.2537413,WARN,OVERLOAD,S=1.35 ×Sn,135490967.10407227,110000000.00000001,1,,
1763748957.2537413,WARN,OVERCURRENT,I1=1.35 ×In,355.57157422863116,314.91832864888676,1,,
1763748958.0303078,WARN,OVERLOAD,S=1.58 ×Sn,158406666.5417606,110000000.00000001,1,,
1763748958.0303078,WARN,OVERCURRENT,I1=1.58 ×In,415.70968895143983,314.91832864888676,1,,
1763748958.8080208,WARN,OVERLOAD,S=1.42 ×Sn,142093483.91545895,110000000.00000001,1,,
1763748958.8080208,WARN,OVERCURRENT,I1=1.42 ×In,372.89868722128176,314.91832864888676,1,,
1763748959.5662084,WARN,OVERLOAD,S=1.38 ×Sn,137941333.46460086,110000000.00000001,1,,
1763748959.5662084,WARN,OVERCURRENT,I1=1.38 ×In,362.00211821892384,314.91832864888676,1,,
1763748960.5339394,WARN,OVERLOAD,S=1.46 ×Sn,145987548.82799205,110000000.00000001,1,,
1763748960.5339394,WARN,OVERCURRENT,I1=1.46 ×In,383.11795733715843,314.91832864888676,1,,
1763748961.3507288,WARN,OVERLOAD,S=1.47 ×Sn,147108349.39178953,110000000.00000001,1,,
1763748961.3507288,WARN,OVERCURRENT,I1=1.47 ×In,386.0592960063237,314.91832864888676,1,,
1763748962.172927,WARN,OVERLOAD,S=1.44 ×Sn,144168546.76421604,110000000.00000001,1,,
1763748962.172927,WARN,OVERCURRENT,I1=1.44 ×In,378.3443149227149,314.91832864888676,1,,
1763748962.9915583,WARN,OVERLOAD,S=1.49 ×Sn,148856124.18379134,110000000.00000001,1,,
1763748962.9915583,WARN,OVERCURRENT,I1=1.49 ×In,390.64601530925586,314.91832864888676,1,,
1763748963.9365027,WARN,OVERLOAD,S=1.51 ×Sn,151201805.49098024,110000000.00000001,1,,
1763748963.9365027,WARN,OVERCURRENT,I1=1.51 ×In,396.8018322826131,314.91832864888676,1,,
1763748964.7635067,WARN,OVERLOAD,S=1.50 ×Sn,149584267.45910224,110000000.00000001,1,,
1763748964.7635067,WARN,OVERCURRENT,I1=1.50 ×In,392.5568958365712,314.91832864888676,1,,
1763748965.6339958,WARN,OVERLOAD,S=1.47 ×Sn,147018759.94844362,110000000.00000001,1,,
1763748965.6339958,WARN,OVERCURRENT,I1=1.47 ×In,385.82418469163133,314.91832864888676,1,,
1763748966.5102854,WARN,OVERLOAD,S=1.47 ×Sn,147273900.88114774,110000000.00000001,1,,
1763748966.5102854,WARN,OVERCURRENT,I1=1.47 ×In,386.4937559924405,314.91832864888676,1,,
1763748967.4333599,WARN,OVERLOAD,S=1.52 ×Sn,151556312.96101668,110000000.00000001,1,,
1763748967.4333599,WARN,OVERCURRENT,I1=1.52 ×In,397.7321731155916,314.91832864888676,1,,
1763748968.6742597,WARN,OVERLOAD,S=1.39 ×Sn,138757814.7365991,110000000.00000001,1,,
1763748968.6742597,WARN,OVERCURRENT,I1=1.39 ×In,364.1448258651805,314.91832864888676,1,,
1763748969.7625108,WARN,OVERLOAD,S=1.43 ×Sn,142713020.52789468,110000000.00000001,1,,
1763748969.7625108,WARN,OVERCURRENT,I1=1.43 ×In,374.52454917565717,314.91832864888676,1,,
1763748971.0608225,WARN,OVERLOAD,S=1.48 ×Sn,147896305.12215793,110000000.00000001,1,,
1763748971.0608225,WARN,OVERCURRENT,I1=1.48 ×In,388.1271435201314,314.91832864888676,1,,
1763748972.0449638,WARN,OVERLOAD,S=1.36 ×Sn,135508566.0436086,110000000.00000001,1,,
1763748972.0449638,WARN,OVERCURRENT,I1=1.36 ×In,355.61775946717097,314.91832864888676,1,,
1763748972.8888571,WARN,OVERLOAD,S=1.42 ×Sn,142443442.9159614,110000000.00000001,1,,
1763748972.8888571,WARN,OVERCURRENT,I1=1.42 ×In,373.81709141739736,314.91832864888676,1,,
1763748973.7246828,WARN,OVERLOAD,S=1.41 ×Sn,141102281.1170718,110000000.00000001,1,,
1763748973.7246828,WARN,OVERCURRENT,I1=1.41 ×In,370.29745448278027,314.91832864888676,1,,
1763748974.567994,WARN,OVERLOAD,S=1.38 ×Sn,138341334.74346766,110000000.00000001,1,,
1763748974.567994,WARN,OVERCURRENT,I1=1.38 ×In,363.0518493372417,314.91832864888676,1,,
1763748975.613913,WARN,OVERLOAD,S=1.29 ×Sn,129278251.97292915,110000000.00000001,1,,
1763748975.613913,WARN,OVERCURRENT,I1=1.29 ×In,339.2674253497042,314.91832864888676,1,,
1763748976.458964,WARN,OVERLOAD,S=1.50 ×Sn,150037457.03728637,110000000.00000001,1,,
1763748976.458964,WARN,OVERCURRENT,I1=1.50 ×In,393.7462100409282,314.91832864888676,1,,
1763748977.3286192,WARN,OVERLOAD,S=1.51 ×Sn,151456028.6934627,110000000.00000001,1,,
1763748977.3286192,WARN,OVERCURRENT,I1=1.51 ×In,397.4689951661926,314.91832864888676,1,,
1763748978.2185638,WARN,OVERLOAD,S=1.40 ×Sn,139512159.1058237,110000000.00000001,1,,
1763748978.2185638,WARN,OVERCURRENT,I1=1.40 ×In,366.1244664316964,314.91832864888676,1,,
1763748979.2157452,WARN,OVERLOAD,S=1.50 ×Sn,150246103.92627218,110000000.00000001,1,,
1763748979.2157452,WARN,OVERCURRENT,I1=1.50 ×In,394.29376612057155,314.91832864888676,1,,
1763748979.945471,WARN,OVERLOAD,S=1.57 ×Sn,157260963.1245473,110000000.00000001,1,,
1763748979.945471,WARN,OVERCURRENT,I1=1.57 ×In,412.7029972408055,314.91832864888676,1,,
1763748980.7703383,WARN,OVERLOAD,S=1.40 ×Sn,140322091.37895665,110000000.00000001,1,,
1763748980.7703383,WARN,OVERCURRENT,I1=1.40 ×In,368.24998741314494,314.91832864888676,1,,
1763748981.5971503,WARN,OVERLOAD,S=1.49 ×Sn,149020352.53190392,110000000.00000001,1,,
1763748981.5971503,WARN,OVERCURRENT,I1=1.49 ×In,391.07700295012575,314.91832864888676,1,,
1763748982.5473142,WARN,OVERLOAD,S=1.40 ×Sn,139777718.40271905,110000000.00000001,1,,
1763748982.5473142,WARN,OVERCURRENT,I1=1.40 ×In,366.82137884782526,314.91832864888676,1,,
1763748983.7633007,WARN,OVERLOAD,S=1.50 ×Sn,150105140.20351014,110000000.00000001,1,,
1763748983.7633007,WARN,OVERCURRENT,I1=1.50 ×In,393.9238322874686,314.91832864888676,1,,
1763748984.789907,WARN,OVERLOAD,S=1.46 ×Sn,146343759.40869564,110000000.00000001,1,,
1763748984.789907,WARN,OVERCURRENT,I1=1.46 ×In,384.05276767651026,314.91832864888676,1,,
1763748986.2296247,WARN,OVERLOAD,S=1.41 ×Sn,141132079.84703583,110000000.00000001,1,,
1763748986.2296247,WARN,OVERCURRENT,I1=1.41 ×In,370.3756558680813,314.91832864888676,1,,
1763748987.3765545,WARN,OVERLOAD,S=1.56 ×Sn,156315725.5386817,110000000.00000001,1,,
1763748987.3765545,WARN,OVERCURRENT,I1=1.56 ×In,410.2223919014979,314.91832864888676,1,,
1763748988.273488,WARN,OVERLOAD,S=1.42 ×Sn,142289465.4924822,110000000.00000001,1,,
1763748988.273488,WARN,OVERCURRENT,I1=1.42 ×In,373.4130054769662,314.91832864888676,1,,
1763748989.1612408,WARN,OVERLOAD,S=1.46 ×Sn,146087013.09903967,110000000.00000001,1,,
1763748989.1612408,WARN,OVERCURRENT,I1=1.46 ×In,383.3789833538134,314.91832864888676,1,,
1763748990.0235512,WARN,OVERLOAD,S=1.41 ×Sn,141384622.2163276,110000000.00000001,1,,
1763748990.0235512,WARN,OVERCURRENT,I1=1.41 ×In,371.0384077085013,314.91832864888676,1,,
1763749024.974317,WARN,PF_LOW,PF=0.70 < 0.90,0.7026607588451786,0.9,1,,
1763749030.8356316,WARN,PF_LOW,PF=0.72 < 0.90,0.7151988046264052,0.9,1,,
1763749031.5910988,WARN,PF_LOW,PF=0.70 < 0.90,0.7047742766828407,0.9,1,,
1763749032.4614651,WARN,PF_LOW,PF=0.70 < 0.90,0.6984550794502248,0.9,1,,
1763749033.4059827,WARN,PF_LOW,PF=0.71 < 0.90,0.7115294942546958,0.9,1,,
1763749034.3910902,WARN,PF_LOW,PF=0.71 < 0.90,0.7102887967903685,0.9,1,,
1763749035.322807,WARN,PF_LOW,PF=0.70 < 0.90,0.7042928159856425,0.9,1,,
1763749036.0766838,WARN,PF_LOW,PF=0.73 < 0.90,0.7264235166965394,0.9,1,,
1763749036.7914174,WARN,PF_LOW,PF=0.72 < 0.90,0.7213850800325147,0.9,1,,
1763749037.5035734,WARN,PF_LOW,PF=0.71 < 0.90,0.7070312023720702,0.9,1,,
1763749038.155582,WARN,PF_LOW,PF=0.70 < 0.90,0.704814045397592,0.9,1,,
1763749038.8517854,WARN,PF_LOW,PF=0.72 < 0.90,0.7151129236008661,0.9,1,,
1763749039.5475767,WARN,PF_LOW,PF=0.70 < 0.90,0.6973562781402807,0.9,1,,
1763749040.3519945,WARN,PF_LOW,PF=0.76 < 0.90,0.7591065871791486,0.9,1,,
1763749041.0494769,WARN,PF_LOW,PF=0.74 < 0.90,0.737097158232307,0.9,1,,
1763749041.8337734,WARN,PF_LOW,PF=0.90 < 0.90,0.8999349398776816,0.9,1,,
1763749043.7496657,WARN,PF_LOW,PF=0.88 < 0.90,0.8832993137436079,0.9,1,,
1763749046.260726,WARN,PF_LOW,PF=0.89 < 0.90,0.8882734892275266,0.9,1,,
1763749055.0253336,WARN,PF_LOW,PF=0.90 < 0.90,0.8979339384570939,0.9,1,,
1763749060.7923331,WARN,PF_LOW,PF=0.90 < 0.90,0.8994137049406215,0.9,1,,
1763749064.8448598,WARN,PF_LOW,PF=0.90 < 0.90,0.8971154297505325,0.9,1,,
1763749066.3185248,WARN,PF_LOW,PF=0.89 < 0.90,0.8911479284255458,0.9,1,,
1763749068.4723754,WARN,PF_LOW,PF=0.88 < 0.90,0.8834729583635657,0.9,1,,
1763749070.814244,WARN,PF_LOW,PF=0.90 < 0.90,0.8989380866653203,0.9,1,,
1763749072.497528,WARN,PF_LOW,PF=0.88 < 0.90,0.8757518046302818,0.9,1,,
1763749087.2404137,WARN,PF_LOW,PF=0.89 < 0.90,0.8858536073837736,0.9,1,,
1763749091.4054306,WARN,PF_LOW,PF=0.90 < 0.90,0.8991036384621629,0.9,1,,
1763749099.4590845,WARN,PF_LOW,PF=0.88 < 0.90,0.8791450921222143,0.9,1,,
1763749125.0906951,WARN,PF_LOW,PF=0.90 < 0.90,0.8962979363926451,0.9,1,,
1763749127.0806918,WARN,PF_LOW,PF=0.89 < 0.90,0.8948621002306337,0.9,1,,
1763749132.055509,WARN,PF_LOW,PF=0.89 < 0.90,0.8889645565152098,0.9,1,,
1763749133.2032716,WARN,PF_LOW,PF=0.90 < 0.90,0.8959943799032952,0.9,1,,
1763749145.6158757,WARN,PF_LOW,PF=0.88 < 0.90,0.8764795693820574,0.9,1,,
1763749237.587557,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763749244.0100145,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763749244.974535,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763749245.7668543,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763749246.5432496,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,111.98578771445747,110.0,1,,
1763749247.1951175,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,111.97286807247532,110.0,1,,
1763749247.9315033,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,111.95860017966221,110.0,1,,
1763749248.7773724,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.94513009266805,110.0,1,,
1763749249.8429291,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.93185985513901,110.0,1,,
1763749250.8656328,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.91849636853576,110.0,1,,
1763749251.74391,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.90500865565365,110.0,1,,
1763749253.110774,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.89072658026907,110.0,1,,
1763749254.0487962,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.87676355532813,110.0,1,,
1763749254.7288566,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.86371139680013,110.0,1,,
1763749255.6346512,ALARM,TEMP_HIGH,θhs=111.9°C > 110.0°C,111.85073293102958,110.0,1,,
1763749256.3552828,ALARM,TEMP_HIGH,θhs=111.8°C > 110.0°C,111.8368274943692,110.0,1,,
1763749257.3464103,ALARM,TEMP_HIGH,θhs=111.8°C > 110.0°C,111.8239206131711,110.0,1,,
1763749257.777073,ALARM,TEMP_HIGH,θhs=111.8°C > 110.0°C,111.81007881132514,110.0,1,,
1763749258.7269003,ALARM,TEMP_HIGH,θhs=111.8°C > 110.0°C,111.79665596987297,110.0,1,,
1763749259.330726,ALARM,TEMP_HIGH,θhs=111.8°C > 110.0°C,111.78167828207884,110.0,1,,
1763749260.55911,ALARM,TEMP_HIGH,θhs=111.8°C > 110.0°C,111.76689993381879,110.0,1,,
1763749261.5422142,ALARM,TEMP_HIGH,θhs=111.8°C > 110.0°C,111.75056323307166,110.0,1,,
1763749262.2858827,ALARM,TEMP_HIGH,θhs=111.7°C > 110.0°C,111.73429646720575,110.0,1,,
1763749263.1143098,ALARM,TEMP_HIGH,θhs=111.7°C > 110.0°C,111.71813116647029,110.0,1,,
1763749264.052293,ALARM,TEMP_HIGH,θhs=111.7°C > 110.0°C,111.70182901040141,110.0,1,,
1763749265.0107455,ALARM,TEMP_HIGH,θhs=111.7°C > 110.0°C,111.68562449545458,110.0,1,,
1763749265.9754016,ALARM,TEMP_HIGH,θhs=111.7°C > 110.0°C,111.66931088406417,110.0,1,,
1763749267.0865157,ALARM,TEMP_HIGH,θhs=111.7°C > 110.0°C,111.6529493776558,110.0,1,,
1763749268.173292,ALARM,TEMP_HIGH,θhs=111.6°C > 110.0°C,111.6367581568556,110.0,1,,
1763749269.3081846,ALARM,TEMP_HIGH,θhs=111.6°C > 110.0°C,111.62052808517599,110.0,1,,
1763749271.013444,ALARM,TEMP_HIGH,θhs=111.6°C > 110.0°C,111.60467228385238,110.0,1,,
1763749272.129931,ALARM,TEMP_HIGH,θhs=111.6°C > 110.0°C,111.58861667672262,110.0,1,,
1763749273.3482492,ALARM,TEMP_HIGH,θhs=111.6°C > 110.0°C,111.57232238972539,110.0,1,,
1763749274.419071,ALARM,TEMP_HIGH,θhs=111.6°C > 110.0°C,111.55596276366059,110.0,1,,
1763749275.330054,ALARM,TEMP_HIGH,θhs=111.5°C > 110.0°C,111.53985501678332,110.0,1,,
1763749276.2909362,ALARM,TEMP_HIGH,θhs=111.5°C > 110.0°C,111.52351764184351,110.0,1,,
1763749277.2186902,ALARM,TEMP_HIGH,θhs=111.5°C > 110.0°C,111.50763077629263,110.0,1,,
1763749278.0286436,ALARM,TEMP_HIGH,θhs=111.5°C > 110.0°C,111.4915376466301,110.0,1,,
1763749278.8852327,ALARM,TEMP_HIGH,θhs=111.5°C > 110.0°C,111.47531617656963,110.0,1,,
1763749279.9347548,ALARM,TEMP_HIGH,θhs=111.5°C > 110.0°C,111.45911155637404,110.0,1,,
1763749280.4693391,ALARM,TEMP_HIGH,θhs=111.4°C > 110.0°C,111.44565027728362,110.0,1,,
1763749281.5652578,ALARM,TEMP_HIGH,θhs=111.4°C > 110.0°C,111.43165514007737,110.0,1,,
1763749282.4744546,ALARM,TEMP_HIGH,θhs=111.4°C > 110.0°C,111.41832323981349,110.0,1,,
1763749283.2674356,ALARM,TEMP_HIGH,θhs=111.4°C > 110.0°C,111.40483038786734,110.0,1,,
1763749284.2177823,ALARM,TEMP_HIGH,θhs=111.4°C > 110.0°C,111.39099746970824,110.0,1,,
1763749284.704837,ALARM,TEMP_HIGH,θhs=111.4°C > 110.0°C,111.37507776029905,110.0,1,,
1763749285.8717058,ALARM,TEMP_HIGH,θhs=111.4°C > 110.0°C,111.35911407658323,110.0,1,,
1763749286.8451817,ALARM,TEMP_HIGH,θhs=111.3°C > 110.0°C,111.34275380242526,110.0,1,,
1763749287.707532,ALARM,TEMP_HIGH,θhs=111.3°C > 110.0°C,111.3266851967983,110.0,1,,
1763749288.4954689,ALARM,TEMP_HIGH,θhs=111.3°C > 110.0°C,111.31053776245015,110.0,1,,
1763749289.4005938,ALARM,TEMP_HIGH,θhs=111.3°C > 110.0°C,111.29466123321784,110.0,1,,
1763749290.4866245,ALARM,TEMP_HIGH,θhs=111.3°C > 110.0°C,111.2782669682191,110.0,1,,
1763749291.2992804,ALARM,TEMP_HIGH,θhs=111.3°C > 110.0°C,111.26189033401843,110.0,1,,
1763749292.5463037,ALARM,TEMP_HIGH,θhs=111.2°C > 110.0°C,111.24564081694234,110.0,1,,
1763749294.022933,ALARM,TEMP_HIGH,θhs=111.2°C > 110.0°C,111.2295175170644,110.0,1,,
1763749294.7683501,ALARM,TEMP_HIGH,θhs=111.2°C > 110.0°C,111.21373658235837,110.0,1,,
1763749295.6989427,ALARM,TEMP_HIGH,θhs=111.2°C > 110.0°C,111.19791439884095,110.0,1,,
1763749296.5682013,ALARM,TEMP_HIGH,θhs=111.2°C > 110.0°C,111.1815895119895,110.0,1,,
1763749297.5132868,ALARM,TEMP_HIGH,θhs=111.2°C > 110.0°C,111.16551600392668,110.0,1,,
1763749298.205142,ALARM,TEMP_HIGH,θhs=111.1°C > 110.0°C,111.14947495814128,110.0,1,,
1763749299.107317,ALARM,TEMP_HIGH,θhs=111.1°C > 110.0°C,111.13344000175164,110.0,1,,
1763749299.9376812,ALARM,TEMP_HIGH,θhs=111.1°C > 110.0°C,111.11741113172187,110.0,1,,
1763749300.9779906,ALARM,TEMP_HIGH,θhs=111.1°C > 110.0°C,111.10138834501785,110.0,1,,
1763749301.7560627,ALARM,TEMP_HIGH,θhs=111.1°C > 110.0°C,111.0853716386073,110.0,1,,
1763749303.123617,ALARM,TEMP_HIGH,θhs=111.1°C > 110.0°C,111.0693610094597,110.0,1,,
1763749304.0014596,ALARM,TEMP_HIGH,θhs=111.1°C > 110.0°C,111.05335645454632,110.0,1,,
1763749309.9091375,ALARM,TEMP_HIGH,θhs=111.0°C > 110.0°C,111.03735797084023,110.0,1,,
1763749310.5986633,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749310.5986633,ALARM,TEMP_HIGH,θhs=111.0°C > 110.0°C,111.02136555531631,110.0,1,,
1763749316.712451,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749316.712451,ALARM,TEMP_HIGH,θhs=111.0°C > 110.0°C,111.00537920495118,110.0,1,,
1763749317.6934013,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749317.6934013,ALARM,TEMP_HIGH,θhs=111.0°C > 110.0°C,110.9893989167233,110.0,1,,
1763749319.1341336,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749319.1341336,ALARM,TEMP_HIGH,θhs=111.0°C > 110.0°C,110.9734246876129,110.0,1,,
1763749320.5944004,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749320.5944004,ALARM,TEMP_HIGH,θhs=111.0°C > 110.0°C,110.95745651460199,110.0,1,,
1763749323.173575,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749323.173575,ALARM,TEMP_HIGH,θhs=110.9°C > 110.0°C,110.94149439467435,110.0,1,,
1763749324.7003124,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749324.7003124,ALARM,TEMP_HIGH,θhs=110.9°C > 110.0°C,110.92553832481558,110.0,1,,
1763749326.1409516,WARN,PF_LOW,PF=0.52 < 0.90,0.52,0.9,1,,
1763749326.1409516,ALARM,TEMP_HIGH,θhs=110.9°C > 110.0°C,110.90958830201303,110.0,1,,
1763749327.6727808,WARN,PF_LOW,PF=0.55 < 0.90,0.5511917554941616,0.9,1,,
1763749327.6727808,ALARM,TEMP_HIGH,θhs=110.9°C > 110.0°C,110.89369106718236,110.0,1,,
1763749329.35264,WARN,PF_LOW,PF=0.51 < 0.90,0.5092106440878541,0.9,1,,
1763749329.35264,ALARM,TEMP_HIGH,θhs=110.9°C > 110.0°C,110.87760990168401,110.0,1,,
1763749331.1361744,WARN,PF_LOW,PF=0.50 < 0.90,0.5,0.9,1,,
1763749331.1361744,ALARM,TEMP_HIGH,θhs=110.9°C > 110.0°C,110.86194962759647,110.0,1,,
1763749332.8086798,WARN,PF_LOW,PF=0.53 < 0.90,0.5266331736201597,0.9,1,,
1763749332.8086798,ALARM,TEMP_HIGH,θhs=110.8°C > 110.0°C,110.84621542703987,110.0,1,,
1763749334.7213585,WARN,PF_LOW,PF=0.51 < 0.90,0.5112274887424985,0.9,1,,
1763749334.7213585,ALARM,TEMP_HIGH,θhs=110.8°C > 110.0°C,110.83021030763487,110.0,1,,
1763749336.1772318,WARN,PF_LOW,PF=0.54 < 0.90,0.5387280328837089,0.9,1,,
1763749336.1772318,ALARM,TEMP_HIGH,θhs=110.8°C > 110.0°C,110.81438216378035,110.0,1,,
1763749337.5869443,WARN,PF_LOW,PF=0.50 < 0.90,0.5,0.9,1,,
1763749337.5869443,ALARM,TEMP_HIGH,θhs=110.8°C > 110.0°C,110.79851431092757,110.0,1,,
1763749339.2592175,WARN,PF_LOW,PF=0.51 < 0.90,0.5091803644458119,0.9,1,,
1763749339.2592175,ALARM,TEMP_HIGH,θhs=110.8°C > 110.0°C,110.78267356389206,110.0,1,,
1763749341.0338454,WARN,PF_LOW,PF=0.51 < 0.90,0.508208350080228,0.9,1,,
1763749341.0338454,ALARM,TEMP_HIGH,θhs=110.8°C > 110.0°C,110.76694767325175,110.0,1,,
1763749342.8269413,WARN,PF_LOW,PF=0.56 < 0.90,0.5567358727044155,0.9,1,,
1763749342.8269413,ALARM,TEMP_HIGH,θhs=110.8°C > 110.0°C,110.75082767954336,110.0,1,,
1763749344.9277902,WARN,PF_LOW,PF=0.52 < 0.90,0.5174791011715009,0.9,1,,
1763749344.9277902,ALARM,TEMP_HIGH,θhs=110.7°C > 110.0°C,110.73486081609543,110.0,1,,
1763749346.8438632,WARN,PF_LOW,PF=0.54 < 0.90,0.5391165135112528,0.9,1,,
1763749346.8438632,ALARM,TEMP_HIGH,θhs=110.7°C > 110.0°C,110.71903918430974,110.0,1,,
1763749348.3069856,WARN,PF_LOW,PF=0.50 < 0.90,0.5,0.9,1,,
1763749348.3069856,ALARM,TEMP_HIGH,θhs=110.7°C > 110.0°C,110.70309293900404,110.0,1,,
1763749350.801694,WARN,PF_LOW,PF=0.90 < 0.90,0.8970391172721461,0.9,1,,
1763749350.801694,ALARM,TEMP_HIGH,θhs=110.7°C > 110.0°C,110.68704240425858,110.0,1,,
1763749351.885895,WARN,PF_LOW,PF=0.82 < 0.90,0.8184457845976895,0.9,1,,
1763749351.885895,ALARM,TEMP_HIGH,θhs=110.7°C > 110.0°C,110.67103246700098,110.0,1,,
1763749353.7752647,ALARM,TEMP_HIGH,θhs=110.7°C > 110.0°C,110.65509386934728,110.0,1,,
1763749355.4035654,ALARM,TEMP_HIGH,θhs=110.6°C > 110.0°C,110.6393797102615,110.0,1,,
1763749356.6204994,ALARM,TEMP_HIGH,θhs=110.6°C > 110.0°C,110.62365970215156,110.0,1,,
1763749357.9249797,ALARM,TEMP_HIGH,θhs=110.6°C > 110.0°C,110.60799765009729,110.0,1,,
1763749359.2491982,ALARM,TEMP_HIGH,θhs=110.6°C > 110.0°C,110.59217893891736,110.0,1,,
1763749360.7053897,ALARM,TEMP_HIGH,θhs=110.6°C > 110.0°C,110.57640789770015,110.0,1,,
1763749362.2313383,ALARM,TEMP_HIGH,θhs=110.6°C > 110.0°C,110.56052791458175,110.0,1,,
1763749363.7309296,ALARM,TEMP_HIGH,θhs=110.5°C > 110.0°C,110.5446627453512,110.0,1,,
1763749365.0493548,ALARM,TEMP_HIGH,θhs=110.5°C > 110.0°C,110.52876992311892,110.0,1,,
1763749366.8563795,ALARM,TEMP_HIGH,θhs=110.5°C > 110.0°C,110.51270627523346,110.0,1,,
1763749368.3545668,ALARM,TEMP_HIGH,θhs=110.5°C > 110.0°C,110.49696543863975,110.0,1,,
1763749369.8488297,ALARM,TEMP_HIGH,θhs=110.5°C > 110.0°C,110.48181882589324,110.0,1,,
1763749376.1833692,ALARM,TEMP_HIGH,θhs=110.5°C > 110.0°C,110.46600778744809,110.0,1,,
1763749377.5963314,ALARM,TEMP_HIGH,θhs=110.4°C > 110.0°C,110.44997310097777,110.0,1,,
1763749378.8637543,ALARM,TEMP_HIGH,θhs=110.4°C > 110.0°C,110.43400414035953,110.0,1,,
1763749381.0649035,ALARM,TEMP_HIGH,θhs=110.4°C > 110.0°C,110.41827165681045,110.0,1,,
1763749382.791474,WARN,PF_LOW,PF=0.89 < 0.90,0.8886788088317352,0.9,1,,
1763749382.791474,ALARM,TEMP_HIGH,θhs=110.4°C > 110.0°C,110.40247000464957,110.0,1,,
1763749388.8099742,ALARM,TEMP_HIGH,θhs=110.4°C > 110.0°C,110.38685209986686,110.0,1,,
1763749390.1260617,WARN,PF_LOW,PF=0.89 < 0.90,0.8895415691609849,0.9,1,,
1763749390.1260617,ALARM,TEMP_HIGH,θhs=110.4°C > 110.0°C,110.37090207851834,110.0,1,,
1763749391.5695,ALARM,TEMP_HIGH,θhs=110.4°C > 110.0°C,110.35530258634161,110.0,1,,
1763749393.3808703,ALARM,TEMP_HIGH,θhs=110.3°C > 110.0°C,110.3395522934389,110.0,1,,
1763749395.1961527,ALARM,TEMP_HIGH,θhs=110.3°C > 110.0°C,110.32385530998508,110.0,1,,
1763749396.9878619,ALARM,TEMP_HIGH,θhs=110.3°C > 110.0°C,110.30812896691127,110.0,1,,
1763749399.2064261,ALARM,TEMP_HIGH,θhs=110.3°C > 110.0°C,110.29233741848515,110.0,1,,
1763749400.9790285,WARN,PF_LOW,PF=0.89 < 0.90,0.8945510623638344,0.9,1,,
1763749400.9790285,ALARM,TEMP_HIGH,θhs=110.3°C > 110.0°C,110.2767983638969,110.0,1,,
1763749404.0033813,ALARM,TEMP_HIGH,θhs=110.3°C > 110.0°C,110.26133543027642,110.0,1,,
1763749405.405054,WARN,PF_LOW,PF=0.89 < 0.90,0.8916093921071312,0.9,1,,
1763749405.405054,ALARM,TEMP_HIGH,θhs=110.2°C > 110.0°C,110.24561324712143,110.0,1,,
1763749406.8221886,ALARM,TEMP_HIGH,θhs=110.2°C > 110.0°C,110.22981258380666,110.0,1,,
1763749408.9398181,WARN,PF_LOW,PF=0.90 < 0.90,0.8999922594562828,0.9,1,,
1763749408.9398181,ALARM,TEMP_HIGH,θhs=110.2°C > 110.0°C,110.21447146052908,110.0,1,,
1763749411.0552895,ALARM,TEMP_HIGH,θhs=110.2°C > 110.0°C,110.19864313098088,110.0,1,,
1763749412.634364,ALARM,TEMP_HIGH,θhs=110.2°C > 110.0°C,110.1830557106363,110.0,1,,
1763749414.4318054,ALARM,TEMP_HIGH,θhs=110.2°C > 110.0°C,110.16746208246327,110.0,1,,
1763749415.7342196,ALARM,TEMP_HIGH,θhs=110.2°C > 110.0°C,110.15184281903664,110.0,1,,
1763749417.2179623,ALARM,TEMP_HIGH,θhs=110.1°C > 110.0°C,110.13619814908283,110.0,1,,
1763749418.745915,ALARM,TEMP_HIGH,θhs=110.1°C > 110.0°C,110.1204367856903,110.0,1,,
